date,nepse_index
12/03/2014,780.51
11/03/2014,787.99
10/03/2014,793.57
09/03/2014,796.5
06/03/2014,805.65
05/03/2014,810.47
04/03/2014,800.05
03/03/2014,811.04
26/02/2014,825.7
25/02/2014,829.44
24/02/2014,829.89
23/02/2014,831.86
20/02/2014,822.67
18/02/2014,814.56
17/02/2014,803.73
16/02/2014,801.32
13/02/2014,803.1
12/02/2014,798.33
11/02/2014,796.55
10/02/2014,803.13
09/02/2014,784
06/02/2014,785.78
05/02/2014,781.38
04/02/2014,774.91
03/02/2014,769.51
02/02/2014,775.92
